"Id","Title","Price","CPU_Brand","CPU_Type","CPU_Speed","CPU_Cores","GPU","RAM in GB","Hard Drive / Type","Hard Drive / Capacity (GB)"
"900684"," Asus X409Fa Ek149T Core I7 8Gb 256Gb Ssd 14 Win10 Home Laptop X409Fa Ek149T","440.82","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"900685"," Asus X509Fa Ej077T Core I5 8Gb 256Gb Ssd 15 6 Win10 Home Laptop X509Fa Ej077T","349.98","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"900686"," Asus X509Fa Ej079T Core I7 8Gb 256Gb Ssd 15 6 Win10 Home Laptop X509Fa Ej079T","440.82","Intel","Core i7","1.8 GHz",,"Intel HD Graphics 620","8","SSD","256"
"900688"," Asus X409Ua Ek035T Core I3 4Gb 256Gb Ssd 14 Win10 Home Laptop X409Ua Ek035T","274.98","Intel","Core i3","2.3GHz","Dual-Core","Intel HD Graphics 620","4","SSD","256"
"900691"," Asus Zenbook 14 Ux434 Core I5 8Gb 256Gb Ssd Mx250 14 Win10 Ux434Fl Ai062T","932.48","Intel","Core i5","1.6GHz","Quad-Core","NVIDIA GeForce MX250 / Intel UHD Graphics 620","8","SSD","256"
"900693"," Asus X409Fa Ek034T Core I5 8Gb 256Gb Ssd 14 Win10 Home Laptop X409Fa Ek034T","357.50","Intel","Core i5","1.6GHz","Quad-Core","Intel HD Graphics 620","8","SSD","256"
"901472"," Msi Gf75 Thin Core I5 9300H 8Gb 256Gb Gtx 1650 17 3 Win10 Home 9S7 17F212 252","885.15","Intel","Core i5","2.4 GHz","4 Cores","NVIDIA GeForce GTX 1650","8","SSD","256"
"901522"," L490 I7 8565U 16Gb 512Gb W10P 14 20Q500E0Uk","879.50","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"901525"," L590 I7 8565U 8Gb 256Gb W10P 15 6 20Q7001Fuk","791.64","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"901526"," L590 I7 8565U 16Gb 512Gb W10P 15 6 20Q700Aluk","882.88","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"901527"," L590 I5 8265U 8Gb 256Gb W10P 15 6 20Q7000Yuk","677.98","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"901529"," V130 14Ikb I5 8250U 4Gb 256Gb W10P 14 81Hq00Lguk","454.14","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"901530"," Lenovo V130 I5 8250U 8Gb 256Gb Ssd 15 6 Windows 10 Home Laptop 81Hn00Xluk","374.61","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"901531"," T495S Ryzen 5 Pro 16Gb 256Gb W10P 14 20Qj000Cuk","983.71","AMD","Ryzen 5 Pro","2.1GHz","Quad-Core","AMD Radeon Vega 10","16","SSD","256"
"901534"," L490 I7 8565U 8Gb 256Gb W10P 14 20Q50021Uk","751.65","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"901536"," X1 Yoga 4Th Gen I5 8265U 16Gb 256Gb W10P 20Qf00Afuk","1492.48","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","256"
"901537"," X395 T Ryzen 5 Pro 16Gb 256Gb W10P 13 3 20Nl001Huk","949.98","AMD","Ryzen 5 Pro","2.1GHz","Quad-Core","AMD Radeon Vega 8","16","SSD","256"
"901538"," Lenovo X1 Yoga 4Th Gen Core I7 8565U 16Gb 512Gb Ssd 14 Win10 20Qf00Aduk","1764.14","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"901539"," X1 Carbon 7 Gen I7 8565U 16Gb 512Gb W10P 20Qd00L1Uk","1539.15","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"901540"," X1 Carbon 7 Gen I5 8265U 16Gb 256Gb W10P 20Qd00Ksuk","1379.15","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","256"
"901541"," X1 Carbon 7 Gen I7 8565U 16Gb 512Gb W10P 20Qd00Kwuk","1619.80","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"901542"," X1 Carbon 7 Gen I5 8265U 8Gb 256Gb W10P 20Qd00Knuk","1263.31","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"901659"," Lenovo V155 15Api Ryzen 5 Laptop 81V50008Uk","369.06","AMD","Ryzen 5","2.1GHz","Quad-Core","AMD Radeon Vega 8","8","SSD","256"
"901660"," Lenovo Thinkbook 13S Core I5 8Gb 256Gb Ssd Win10 Pro 20R90054Uk","604.14","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"901662"," 100E Gen 2 N4100 4Gb 128G W10P Academic 81M8000Puk","233.32","Intel","Celeron","1.1GHz","Quad-Core","Intel UHD Graphics 600","4","SSD","128"
"901663"," Lenovo 14W Amd A6 9220C 4Gb 64Gb Ssd 14 Inch Windows 10 Pro 81Mq000Euk","223.32","AMD","A6","1.8GHz","Dual-Core","AMD Radeon R5","4","SSD","64"
"901664"," Lenovo Thinkbook 13S Core I7 16Gb 512Gb Ssd Win10 Pro 20R90059Uk","776.78","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"901665"," 300E Gen 2 N4100 4Gb 64Gb W10P Academic 81M9000Yuk","252.49","Intel","Celeron","1.1GHz","Quad-Core","Intel UHD Graphics 600","4","SSD","64"
"907986"," Asus Rog Zephyrus S I7 16Gb Nvidia Rtx 2080 Gaming Laptop Gx531Gxr Az044T","2509.97","Intel","Core i7","2.6GHz",,"NVIDIA GeForce RTX 2080 / Intel UHD Graphics 630","16","SSD","1000"
"908048"," Msi P75 Creator Core I9 32Gb 1Tb Ssd Rtx 2070 17 3 Win10 9S7 17G112 816","2580.82","Intel","Core i9",,"8-core","NVIDIA GeForce RTX 2070","32","SSD","512"
"908756"," Hp Elitebook X360 830 G5 Core I5 8Gb 256Gb Ssd 13 Win10 5Sr80Ea Abu","1376.66","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"909018"," Asus Pro P3540Fa Ej0467R Core I5 8Gb 256Gb Ssd 15 6 Win10 Pro Laptop P3540Fa Ej0467R","629.99","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"909019"," Asus Zenbook Pro P433Fa A5368R Core I7 16Gb 512Gb Ssd 14 Win10 Pro P433Fa A5368R","1047.91","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"909021"," Asus Pro P392Fa Ab002R Core I7 16Gb 512Gb Ssd 13 9 Win10 Pro Laptop P392Fa Ab002R","1257.99","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"909022"," Asus Pro P509Fa Ej370R Core I5 8Gb 512Gb Ssd 15 6 Win10 Pro Laptop P509Fa Ej370R","570.73","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","512"
"909023"," Asus Pro P409Fa Ek078R Core I5 8Gb 256Gb Ssd 14 Win10 Pro Laptop P409Fa Ek078R","547.34","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"909024"," Asus Pro P5440Fa Bm0385R Core I5 8Gb 512Gb Ssd 14 Win10 Pro Laptop P5440Fa Bm0385R","796.14","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","512"
"909025"," Asus Pro P509Fa Ej019R Core I5 8Gb 256Gb Ssd 15 6 Win10 Pro Laptop P509Fa Ej019R","529.95","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"909026"," Asus Pro P403Fa Eb021R Core I5 8Gb 512Gb Ssd 14 Win10 Pro Laptop P403Fa Eb021R","671.52","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","512"
"909046"," Toshiba Satellite Pro R50 E 17N Core I3 4Gb 128Gb Ssd 15 6 Win10 Pro Ps591E 0G302Ven","379.99","Intel","Core i3","2.3GHz","Dual-Core","Intel HD Graphics 620","4","SSD","128"
"909146"," Acer Aspire 1 Intel Celeron 2Gb 32Gb 11 6In Laptop Blue Nx Gxaek 006","162.48","Intel","Celeron","1.1GHz","Dual-Core","Intel UHD Graphics 600","2","SSD","32"
"909288"," Razer Blade Pro 17 I7 9750H 16Gb 512Gb Rtx 2070 17 3 Inch Full Rz09 02877W92 R3W1","2083.32","Intel","Core i7","2.6GHz","6-core","NVIDIA GeForce RTX 2070","16","SSD","512"
"909459"," Hp 640 G5 I5 8265U 8Gb 256Gb W10P 7Kp75Et Abu","672.49","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"909460"," Hp 650 G5 I5 8265U 8Gb 256Gb W10P 7Kp76Et Abu","810.00","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"910001"," Lenovo 330S Ryzen 3 4Gb 128Gb Ssd 15 6 Win10 Home Laptop 81Fb00Dcuk","329.13","AMD","Ryzen 3","2.5GHz","Dual-Core","AMD Radeon Vega 3","4","SSD","128"
"910006"," Asus Zenbook 14 Core I5 8Gb 256Gb Ssd 14 Win10 Home Convertible Ux463Fa Ai026T","836.65","Intel","Core i5",,,,"8","SSD","256"
"910100"," Asus Rog Zephyrus S I7 9750H 32Gb 1Tb Ssd Rtx 2070 15 6 Gaming Gx502Gw Az066T","2095.82","Intel","Core i7","2.6GHz",,"NVIDIA GeForce RTX 2070 / Intel UHD Graphics 630","32","SSD","1000"
"910256"," Dell Latitude 5400 Core I5 8365U 1 6 Ghz Win 8Vx1H","749.99","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"910392"," Razer Blade 15 Core I7 16Gb 128Gb Ssd 1Tb Hdd Gtx 1660Ti Rz09 03009W76 R3W1","1274.99","Intel","Core i7"," 2.6 GHz",,"NVIDIA GeForce GTX 1660 Ti","16","SSD","128"
"910422"," Asus Zenbook Pro Duo Ux581Gv Intel Core I9 9980Hk Processor 2 4 Ghz 16M Ux581Gv H2001R","2623.31","Intel","Core i9","2.4GHz","8-core","NVIDIA GeForce RTX 2060 / Intel UHD Graphics 630","32","SSD","1000"
"910573"," Avita Liber 14 Intel I3 8130U 4Gb 128Gb Ssd Win10 Home Laptop Ns14A2Uk002P","417.49","Intel","Core i3","2.2 GHz","Dual Core","intel HD Graphics","4","SSD","128"
"910574"," Avita Liber 14 Intel I3 8130U 4Gb 128Gb Ssd Win10 Home Laptop Ns14A2Uk001P","417.49","Intel","Core i3"," 2.2 GHz","Dual Core","intel HD Graphics","4","SSD","128"
"910575"," Avita Liber 14 Intel I3 8130U 4Gb 128Gb Ssd Win10 Home Laptop Ns14A2Uk004P","417.49","Intel","Core i3","2.2GHz","Dual-Core","Intel UHD Graphics","4","SSD","128"
"910577"," Avita Liber 14 Intel I3 8130U 4Gb 128Gb Ssd Win10 Home Laptop Ns14A2Uk003P","417.49","Intel","Core i3","2.2GHz","Dual-Core","Intel UHD Graphics","4","SSD","128"
"910937"," Asus Zenbook 14 Core I5 8Gb 256Gb Ssd 14 Win10 Pro Laptop Ux434Fac Ai246T","919.98","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics","8","SSD","256"
"911120"," Hp Probook 445 G6 Ryzen 5 8Gb 256Gb Ssd 14 Win10 Pro 7Dc40Ea Abu","558.32","AMD","Ryzen 5","2.1GHz","Quad-Core","AMD Radeon Vega 8","8","SSD","256"
"911121"," Hp Elitebook X360 1030 G4 Core I5 8Gb 256Gb Ssd 13 3 Win10 7Kp69Ea Abu","1214.99","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"911123"," Hp Elitebook X360 1030 G4 Core I5 8Gb 512Gb Ssd 13 3 Win10 7Kp70Ea Abu","1798.31","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","512"
"911145"," Dell Latitude 3390 Core I5 8Gb 256Gb Ssd 13 3 Win10 Pro Convertible Nwynn","697.92","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"911146"," Dell Latitude 3400 Core I5 4Gb 1Tb Hdd 14 Win10 Pro Laptop Y3Yf7","448.33","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","4","HDD","1000"
"911581"," Hp Omen Core I7 8Gb 512Gb Ssd Gtx 1660Ti 15 6 Win10 Home 7Jz47Ea Abu","1248.31","Intel","Core i7","2.6GHz","6-core","NVIDIA GeForce GTX 1660 Ti","8","SSD","512"
"911582"," Hp Pavilion Gaming Core I7 8Gb 512Gb Ssd Gtx 1660Ti 15 6 Win10 7Jz86Ea Abu","914.99","Intel","Core i7","2.6GHz","6-core","NVIDIA GeForce GTX 1660 Ti / Intel UHD Graphics 630","8","SSD","512"
"911732"," Toshiba Satellite Pro R40 D 11L Education Only Ps481E 0G903Een","350.82","Intel","Core i5","2.5GHz","Dual-Core","Intel HD Graphics 620","4","SSD","128"
"911969"," Lenovo Ideapad S130 11 6 Hd Cloudbook Intel Celeron Dual Core Processor 4Gb 81J1001Huk","149.96","Intel","Celeron","1.1GHz","Dual-Core","Intel UHD Graphics 600","4","SSD","32"
"912258"," Gf65 Thin 9Sd Gtx 1660 Ti Gddr6 6Gb 9S7 16W112 010","917.78","Intel","Core i5"," 2.4 GHz",,"NVIDIA GeForce GTX 1660 Ti","8","SSD","512"
"912366"," Hp Pavilion Power Core I7 8Gb 1Tb Hdd 128Gb Ssd Gtx 1060 5Mn30Ea Abu","833.31","Intel","Core i7","2.2GHz","6-core","NVIDIA GeForce GTX 1060 / Intel UHD Graphics 630","8","SSD","128"
"912415"," Hp Elitebook X360 1030 G4 Core I5 16Gb 512Gb Ssd 13 3 Win10 7Yl38Ea Abu","2061.65","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","16","SSD","512"
"912535"," Dell Vostro 3581 Core I3 4Gb 1Tb Hdd 15 6 Win10 Pro Laptop 643Xv","321.65","Intel","Core i3","2.3GHz","Dual-Core","Intel HD Graphics 620","4","HDD","1000"
"912611"," Medion Erazer X15807 Intel I7 Rtx 2060 Gaming Laptop 30027173","1083.32","Intel","Core i7",,"Hexa-core","NVIDIA GeForce RTX 2060","16","SSD","256"
"912688"," Lenovo V155 Ryzen 3 3200U 8Gb 256Gb Ssd 15 6 Win10 Home Laptop 81V50004Uk","249.99","AMD","Ryzen 3","2.6GHz","Dual-Core","AMD Radeon Vega 3","8","SSD","256"
"912766"," Gf75 Thin 9Sd 023Uk 17 3 120Hz Thin Bezel 1660Ti I7 9750 16Gb 256Ssd 9S7 17F312 023","1083.32","Intel","Core i7","2.6 GHz",,"NVIDIA GeForce GTX 1660 Ti","16","SSD","256"
"912767"," Gl65 9Sd 246Uk 15 6 120Hz Thin Bezel 1660Ti I7 9750 16Gb 256Ssd 1Tb Hd 9S7 16U512 246","985.25","Intel","Core i7","2.6 GHz","6-core","NVIDIA GeForce GTX 1660 Ti","16","SSD","256"
"912768"," Gf75 Thin 9Sc 051Uk 17 3 Thin Bezel 1650 I7 9750 16Gb 512Gb Ssd 9S7 17F212 431","1040.83","Intel","Core i7","2.6 GHz",,"NVIDIA GeForce GTX 1650","16","SSD","512"
"912831"," Lenovo 730 13 3 Full Hd I5 8265U 8Gb 256Gb Windows 10 Home Convertible 81Jr0068Uk","583.30","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"913432"," Xps 13 7390 Intel Core I7 10510U 8M Cache Up To 4 9 Ghz 35K2N","1386.35","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics","16","SSD","512"
"913433"," Dell Latitude 5300 Core I5 8Gb 256Gb Ssd 13 3 Win10 Pro Convertible F60Px","802.49","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics 620","8","SSD","256"
"913434"," Xps 13 7390 Intel Core I5 10210U 6M Cache Up To 4 2 Ghz W7Hpn","1024.98","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics","8","SSD","256"
"913483"," Msi Ge65 Raider Core I9 16Gb 512Gb Ssd 1Tb Hdd Rtx 2070 9S7 16U112 231","2189.15","Intel","Core i9","2.3 GHz","Octa-Core","NVIDIA GeForce RTX 2070","16","SSD","512"
"914202"," Hp 255 G7 Ryzen 5 8Gb 128Gb 15 6 Win10 Pro Laptop 8Mg76Es Abu","323.11","AMD","Ryzen 5","2GHz","Quad-Core","AMD Radeon Vega","8","SSD","128"
"914231"," Lenovo Thinkpad T590 Core I7 8Gb 512Gb Ssd Mx250 15 6 Win10 Pro 20N4000Auk","1295.81","Intel","Core i7","1.8GHz","Quad-Core","NVIDIA GeForce MX250 / Intel UHD Graphics 620","16","SSD","512"
"914235"," Lenovo Thinkbook 15 Core I5 8Gb 256Gb Ssd 15 6 Win10 Pro Laptop 20Rw0002Uk","542.10","Intel","Core i5","1.6GHz","Quad-Core","Intel UHD Graphics","8","SSD","256"
"914239"," Lenovo Thinkbook 15 Core I7 8Gb 512Gb Ssd 15 6 Win10 Pro Laptop 20Rw0001Uk","707.14","Intel","Core i7","1.8GHz","Quad-Core","Intel UHD Graphics","16","SSD","512"
"914243"," Lenovo Thinkpad E495 Ryzen 7 16Gb 512Gb Ssd 14 Win10 Pro Laptop 20Ne000Buk","694.99","AMD","Ryzen 7","2.3GHz","Quad-Core","AMD Radeon RX Vega 10","16","SSD","512"
"918794"," Aerooled I7 9750 16G 512G 1660Ti W10 15 Sa 7Uk5130Sh","1583.31","Intel","Core i7","2.6 GHz","6-core","NVIDIA GeForce GTX 1660 Ti","16","SSD","512"
"918795"," Aero I7 9750H 16Gb 512Gb 2070Q W10 15 Xa 7Uk2130Sh","1874.98","Intel","Core i7","2.6 GHz",,"NVIDIA GeForce RTX 2070","16","SSD","512"
"918796"," Aerooled I9 9980 16G 512G 2070Q W10P 15 Xa 9Uk5130Sp","2639.13","Intel","Core i9","2.4 GHz",,"NVIDIA GeForce RTX 2070","16","SSD","512"
"918797"," Aerooled I7 9750 16G 512G 2070Q W10P 15 Xa 7Uk5130Sp","1855.81","Intel","Core i7","2.6 GHz",,"NVIDIA GeForce RTX 2070","16","SSD","512"
"918799"," Aero I7 9750H 16Gb 512 1660Ti W10P 15 Sa 7Uk0250P","1318.39","Intel","Core i7","2.6 GHz"," 6 core","NVIDIA GeForce GTX 1660 Ti","16","SSD","512"
"919600"," Hp 250 G7 Core I5 4Gb 256Gb Ssd 15 6 Win10 Home Laptop 8Mg48Es Abu","308.31","Intel","Core i5","1.6 GHz","Quad Core","Intel UHD Graphics","4","SSD","256"
"919930"," Dell Xps 15 7590 Core I7 16Gb 512Gb Ssd Gtx 1650 15 6 Kc83T","1501.64","Intel","Core i7","2.6GHz","6-core","NVIDIA GeForce GTX 1650","16","SSD","512"
"919932"," Dell Xps 15 7590 Core I5 8Gb 256Gb Ssd 15 6 Gtx 1650 Ghhxd","1147.17","Intel","Core i5","2.4GHz","Quad-Core","NVIDIA GeForce GTX 1650","8","SSD","256"
"920019"," Hp Elitebook 745 G6 Ryzen 7 8Gb 256Gb Ssd 14 Win10 Pro 9Ft11Ea Abu","979.15","AMD","Ryzen 7","2.3GHz","Quad-Core","AMD Radeon Vega 10","8","SSD","256"
"920977"," Fx505Dt Al153T R5 8 256 Gtx1650 15 6 Fx505Dt Al153T","624.97","AMD","Ryzen 5","2.1GHz","Quad-Core","NVIDIA GeForce GTX 1650 / AMD Radeon Vega 8","8","SSD","256"
